Year,City,lat,lon,State,Purpose,Trips
1/4/2000,Central Highlands,-23.5297,148.1204,Victoria,Holiday,73.6686239
1/7/2000,Central Highlands,-23.5297,148.1204,Victoria,Holiday,49.0732936
1/10/2000,Central Highlands,-23.5297,148.1204,Victoria,Holiday,57.0376166
1/1/2001,Central Highlands,-23.5297,148.1204,Victoria,Holiday,58.2956827
1/4/2001,Central Highlands,-23.5297,148.1204,Victoria,Holiday,63.3066871
1/7/2001,Central Highlands,-23.5297,148.1204,Victoria,Holiday,51.892486
1/10/2001,Central Highlands,-23.5297,148.1204,Victoria,Holiday,72.1216052
1/1/2002,Central Highlands,-23.5297,148.1204,Victoria,Holiday,67.8169036
1/4/2002,Central Highlands,-23.5297,148.1204,Victoria,Holiday,54.883131
1/7/2002,Central Highlands,-23.5297,148.1204,Victoria,Holiday,28.2199577
1/10/2002,Central Highlands,-23.5297,148.1204,Victoria,Holiday,74.1731884
1/1/2003,Central Highlands,-23.5297,148.1204,Victoria,Holiday,60.018513
1/4/2003,Central Highlands,-23.5297,148.1204,Victoria,Holiday,85.060157
1/7/2003,Central Highlands,-23.5297,148.1204,Victoria,Holiday,35.5816152
1/10/2003,Central Highlands,-23.5297,148.1204,Victoria,Holiday,63.0969019
1/1/2004,Central Highlands,-23.5297,148.1204,Victoria,Holiday,46.5548987
1/4/2004,Central Highlands,-23.5297,148.1204,Victoria,Holiday,59.2526523
1/7/2004,Central Highlands,-23.5297,148.1204,Victoria,Holiday,53.1124004
1/10/2004,Central Highlands,-23.5297,148.1204,Victoria,Holiday,58.2543537
1/1/2005,Central Highlands,-23.5297,148.1204,Victoria,Holiday,84.4697239
1/4/2005,Central Highlands,-23.5297,148.1204,Victoria,Holiday,45.7313216
1/7/2005,Central Highlands,-23.5297,148.1204,Victoria,Holiday,36.0670754
1/10/2005,Central Highlands,-23.5297,148.1204,Victoria,Holiday,59.8215957
1/1/2006,Central Highlands,-23.5297,148.1204,Victoria,Holiday,33.885685
1/4/2006,Central Highlands,-23.5297,148.1204,Victoria,Holiday,55.279005
1/7/2006,Central Highlands,-23.5297,148.1204,Victoria,Holiday,24.381499
1/10/2006,Central Highlands,-23.5297,148.1204,Victoria,Holiday,37.943635
1/1/2007,Central Highlands,-23.5297,148.1204,Victoria,Holiday,64.7388857
1/4/2007,Central Highlands,-23.5297,148.1204,Victoria,Holiday,47.3258153
1/7/2007,Central Highlands,-23.5297,148.1204,Victoria,Holiday,44.6031728
1/10/2007,Central Highlands,-23.5297,148.1204,Victoria,Holiday,35.2934662
1/1/2008,Central Highlands,-23.5297,148.1204,Victoria,Holiday,52.4412938
1/4/2008,Central Highlands,-23.5297,148.1204,Victoria,Holiday,33.3575396
1/7/2008,Central Highlands,-23.5297,148.1204,Victoria,Holiday,25.8327478
1/10/2008,Central Highlands,-23.5297,148.1204,Victoria,Holiday,57.3231061
1/1/2009,Central Highlands,-23.5297,148.1204,Victoria,Holiday,53.1417106
1/4/2009,Central Highlands,-23.5297,148.1204,Victoria,Holiday,67.3904061
1/7/2009,Central Highlands,-23.5297,148.1204,Victoria,Holiday,57.7505701
1/10/2009,Central Highlands,-23.5297,148.1204,Victoria,Holiday,44.4255509
1/1/2010,Central Highlands,-23.5297,148.1204,Victoria,Holiday,31.8460368
1/4/2010,Central Highlands,-23.5297,148.1204,Victoria,Holiday,45.4804894
1/7/2010,Central Highlands,-23.5297,148.1204,Victoria,Holiday,30.8091316
1/10/2010,Central Highlands,-23.5297,148.1204,Victoria,Holiday,53.0124492
1/1/2011,Central Highlands,-23.5297,148.1204,Victoria,Holiday,53.1022307
1/4/2011,Central Highlands,-23.5297,148.1204,Victoria,Holiday,51.7229895
1/7/2011,Central Highlands,-23.5297,148.1204,Victoria,Holiday,33.3820672
1/10/2011,Central Highlands,-23.5297,148.1204,Victoria,Holiday,46.1035821
1/1/2012,Central Highlands,-23.5297,148.1204,Victoria,Holiday,35.5032406
1/4/2012,Central Highlands,-23.5297,148.1204,Victoria,Holiday,60.8909102
1/7/2012,Central Highlands,-23.5297,148.1204,Victoria,Holiday,29.1857827
1/10/2012,Central Highlands,-23.5297,148.1204,Victoria,Holiday,63.618279
1/1/2013,Central Highlands,-23.5297,148.1204,Victoria,Holiday,45.1396103
1/4/2013,Central Highlands,-23.5297,148.1204,Victoria,Holiday,54.7605699
1/7/2013,Central Highlands,-23.5297,148.1204,Victoria,Holiday,36.2326983
1/10/2013,Central Highlands,-23.5297,148.1204,Victoria,Holiday,68.7409782
1/1/2014,Central Highlands,-23.5297,148.1204,Victoria,Holiday,46.0481931
1/4/2014,Central Highlands,-23.5297,148.1204,Victoria,Holiday,45.3743339
1/7/2014,Central Highlands,-23.5297,148.1204,Victoria,Holiday,29.6101785
1/10/2014,Central Highlands,-23.5297,148.1204,Victoria,Holiday,61.7555551
1/1/2015,Central Highlands,-23.5297,148.1204,Victoria,Holiday,56.7809972
1/4/2015,Central Highlands,-23.5297,148.1204,Victoria,Holiday,66.4479416
1/7/2015,Central Highlands,-23.5297,148.1204,Victoria,Holiday,47.2429702
1/10/2015,Central Highlands,-23.5297,148.1204,Victoria,Holiday,70.6961798
1/1/2016,Central Highlands,-23.5297,148.1204,Victoria,Holiday,90.2747737
1/4/2016,Central Highlands,-23.5297,148.1204,Victoria,Holiday,48.9261691
1/7/2016,Central Highlands,-23.5297,148.1204,Victoria,Holiday,34.4127293
1/10/2016,Central Highlands,-23.5297,148.1204,Victoria,Holiday,50.5571053
1/1/1998,Central Highlands,-23.5297,148.1204,Victoria,Other,3.4791648
1/4/1998,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/7/1998,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/10/1998,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/1/1999,Central Highlands,-23.5297,148.1204,Victoria,Other,2.920104
1/4/1999,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/7/1999,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/10/1999,Central Highlands,-23.5297,148.1204,Victoria,Other,12.611308
1/1/2000,Central Highlands,-23.5297,148.1204,Victoria,Other,5.5486735
1/4/2000,Central Highlands,-23.5297,148.1204,Victoria,Other,7.9331622
1/7/2000,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/10/2000,Central Highlands,-23.5297,148.1204,Victoria,Other,7.5947046
1/1/2001,Central Highlands,-23.5297,148.1204,Victoria,Other,4.615782
1/4/2001,Central Highlands,-23.5297,148.1204,Victoria,Other,2.8749338
1/7/2001,Central Highlands,-23.5297,148.1204,Victoria,Other,6.6065605
1/10/2001,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/1/2002,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/4/2002,Central Highlands,-23.5297,148.1204,Victoria,Other,2.7770021
1/7/2002,Central Highlands,-23.5297,148.1204,Victoria,Other,2.9128383
1/10/2002,Central Highlands,-23.5297,148.1204,Victoria,Other,7.2772984
1/1/2003,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/4/2003,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/7/2003,Central Highlands,-23.5297,148.1204,Victoria,Other,5.075156
1/10/2003,Central Highlands,-23.5297,148.1204,Victoria,Other,4.4634578
1/1/2004,Central Highlands,-23.5297,148.1204,Victoria,Other,3.7548292
1/4/2004,Central Highlands,-23.5297,148.1204,Victoria,Other,4.6434643
1/7/2004,Central Highlands,-23.5297,148.1204,Victoria,Other,3.9078108
1/10/2004,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/1/2005,Central Highlands,-23.5297,148.1204,Victoria,Other,5.4370685
1/4/2005,Central Highlands,-23.5297,148.1204,Victoria,Other,3.8133927
1/7/2005,Central Highlands,-23.5297,148.1204,Victoria,Other,0.9394042
1/10/2005,Central Highlands,-23.5297,148.1204,Victoria,Other,2.7379572
1/1/2006,Central Highlands,-23.5297,148.1204,Victoria,Other,3.333111
1/4/2006,Central Highlands,-23.5297,148.1204,Victoria,Other,3.382135
1/7/2006,Central Highlands,-23.5297,148.1204,Victoria,Other,12.112275
1/10/2006,Central Highlands,-23.5297,148.1204,Victoria,Other,4.484168
1/1/2007,Central Highlands,-23.5297,148.1204,Victoria,Other,5.8862332
1/4/2007,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/7/2007,Central Highlands,-23.5297,148.1204,Victoria,Other,3.265434
1/10/2007,Central Highlands,-23.5297,148.1204,Victoria,Other,0.726891
1/1/2008,Central Highlands,-23.5297,148.1204,Victoria,Other,4.339686
1/4/2008,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/7/2008,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/10/2008,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/1/2009,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/4/2009,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/7/2009,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/10/2009,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/1/2010,Central Highlands,-23.5297,148.1204,Victoria,Other,8.1254836
1/4/2010,Central Highlands,-23.5297,148.1204,Victoria,Other,3.143304
1/7/2010,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/10/2010,Central Highlands,-23.5297,148.1204,Victoria,Other,0.9017276
1/1/2011,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/4/2011,Central Highlands,-23.5297,148.1204,Victoria,Other,2.0689373
1/7/2011,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/10/2011,Central Highlands,-23.5297,148.1204,Victoria,Other,3.0881495
1/1/2012,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/4/2012,Central Highlands,-23.5297,148.1204,Victoria,Other,1.8103531
1/7/2012,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/10/2012,Central Highlands,-23.5297,148.1204,Victoria,Other,6.375495
1/1/2013,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/4/2013,Central Highlands,-23.5297,148.1204,Victoria,Other,0.7606467
1/7/2013,Central Highlands,-23.5297,148.1204,Victoria,Other,2.2982338
1/10/2013,Central Highlands,-23.5297,148.1204,Victoria,Other,5.2373207
1/1/2014,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/4/2014,Central Highlands,-23.5297,148.1204,Victoria,Other,2.2264458
1/7/2014,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/10/2014,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/1/2015,Central Highlands,-23.5297,148.1204,Victoria,Other,3.5483183
1/4/2015,Central Highlands,-23.5297,148.1204,Victoria,Other,3.3757303
1/7/2015,Central Highlands,-23.5297,148.1204,Victoria,Other,0
1/10/2015,Central Highlands,-23.5297,148.1204,Victoria,Other,1.4010975
1/1/2016,Central Highlands,-23.5297,148.1204,Victoria,Other,1.1590734
1/4/2016,Central Highlands,-23.5297,148.1204,Victoria,Other,4.5288892
1/7/2016,Central Highlands,-23.5297,148.1204,Victoria,Other,2.5709365
1/10/2016,Central Highlands,-23.5297,148.1204,Victoria,Other,1.2850704
1/1/1998,Central Highlands,-23.5297,148.1204,Victoria,Visiting,47.1038602
1/4/1998,Central Highlands,-23.5297,148.1204,Victoria,Visiting,20.7197809
1/7/1998,Central Highlands,-23.5297,148.1204,Victoria,Visiting,16.5208658
1/10/1998,Central Highlands,-23.5297,148.1204,Victoria,Visiting,31.6177882
1/1/1999,Central Highlands,-23.5297,148.1204,Victoria,Visiting,27.9312322
1/4/1999,Central Highlands,-23.5297,148.1204,Victoria,Visiting,23.0341716
1/7/1999,Central Highlands,-23.5297,148.1204,Victoria,Visiting,21.8268014
1/10/1999,Central Highlands,-23.5297,148.1204,Victoria,Visiting,32.5562726
1/1/2000,Central Highlands,-23.5297,148.1204,Victoria,Visiting,23.1448663
1/4/2000,Central Highlands,-23.5297,148.1204,Victoria,Visiting,29.6936509
1/7/2000,Central Highlands,-23.5297,148.1204,Victoria,Visiting,25.4627161
1/10/2000,Central Highlands,-23.5297,148.1204,Victoria,Visiting,23.3810137
1/1/2001,Central Highlands,-23.5297,148.1204,Victoria,Visiting,28.6481198
1/4/2001,Central Highlands,-23.5297,148.1204,Victoria,Visiting,16.8649927
1/7/2001,Central Highlands,-23.5297,148.1204,Victoria,Visiting,18.25475
1/10/2001,Central Highlands,-23.5297,148.1204,Victoria,Visiting,21.5874119
1/1/2002,Central Highlands,-23.5297,148.1204,Victoria,Visiting,33.4063538
1/4/2002,Central Highlands,-23.5297,148.1204,Victoria,Visiting,9.5424414
1/7/2002,Central Highlands,-23.5297,148.1204,Victoria,Visiting,13.5210949
1/10/2002,Central Highlands,-23.5297,148.1204,Victoria,Visiting,29.1377421
1/1/2003,Central Highlands,-23.5297,148.1204,Victoria,Visiting,36.276087
1/4/2003,Central Highlands,-23.5297,148.1204,Victoria,Visiting,46.1634214
1/7/2003,Central Highlands,-23.5297,148.1204,Victoria,Visiting,10.6666372
1/10/2003,Central Highlands,-23.5297,148.1204,Victoria,Visiting,15.1792242
1/1/2004,Central Highlands,-23.5297,148.1204,Victoria,Visiting,54.9225361
1/4/2004,Central Highlands,-23.5297,148.1204,Victoria,Visiting,39.9308435
1/7/2004,Central Highlands,-23.5297,148.1204,Victoria,Visiting,10.2076199
1/10/2004,Central Highlands,-23.5297,148.1204,Victoria,Visiting,17.8707949
1/1/2005,Central Highlands,-23.5297,148.1204,Victoria,Visiting,7.1501236
1/4/2005,Central Highlands,-23.5297,148.1204,Victoria,Visiting,26.5375058
1/7/2005,Central Highlands,-23.5297,148.1204,Victoria,Visiting,16.9624041
1/10/2005,Central Highlands,-23.5297,148.1204,Victoria,Visiting,15.098669
1/1/2006,Central Highlands,-23.5297,148.1204,Victoria,Visiting,30.023392
1/4/2006,Central Highlands,-23.5297,148.1204,Victoria,Visiting,20.238457
1/7/2006,Central Highlands,-23.5297,148.1204,Victoria,Visiting,22.984265
1/10/2006,Central Highlands,-23.5297,148.1204,Victoria,Visiting,25.016304
1/1/2007,Central Highlands,-23.5297,148.1204,Victoria,Visiting,21.8536593
1/4/2007,Central Highlands,-23.5297,148.1204,Victoria,Visiting,25.2519095
1/7/2007,Central Highlands,-23.5297,148.1204,Victoria,Visiting,8.9459913
1/10/2007,Central Highlands,-23.5297,148.1204,Victoria,Visiting,19.7210707
1/1/2008,Central Highlands,-23.5297,148.1204,Victoria,Visiting,11.4400652
1/4/2008,Central Highlands,-23.5297,148.1204,Victoria,Visiting,6.422707
1/7/2008,Central Highlands,-23.5297,148.1204,Victoria,Visiting,15.518459
1/10/2008,Central Highlands,-23.5297,148.1204,Victoria,Visiting,26.1939023
1/1/2009,Central Highlands,-23.5297,148.1204,Victoria,Visiting,18.7841332
1/4/2009,Central Highlands,-23.5297,148.1204,Victoria,Visiting,27.4359085
1/7/2009,Central Highlands,-23.5297,148.1204,Victoria,Visiting,27.2945941
1/10/2009,Central Highlands,-23.5297,148.1204,Victoria,Visiting,10.8045442
1/1/2010,Central Highlands,-23.5297,148.1204,Victoria,Visiting,6.0902739
1/4/2010,Central Highlands,-23.5297,148.1204,Victoria,Visiting,9.2090494
1/7/2010,Central Highlands,-23.5297,148.1204,Victoria,Visiting,6.0636517
1/10/2010,Central Highlands,-23.5297,148.1204,Victoria,Visiting,16.9823869
1/1/2011,Central Highlands,-23.5297,148.1204,Victoria,Visiting,21.4126517
1/4/2011,Central Highlands,-23.5297,148.1204,Victoria,Visiting,11.1425488
1/7/2011,Central Highlands,-23.5297,148.1204,Victoria,Visiting,28.9509266
1/10/2011,Central Highlands,-23.5297,148.1204,Victoria,Visiting,18.9477946
1/1/2012,Central Highlands,-23.5297,148.1204,Victoria,Visiting,16.9898459
1/4/2012,Central Highlands,-23.5297,148.1204,Victoria,Visiting,21.7439551
1/7/2012,Central Highlands,-23.5297,148.1204,Victoria,Visiting,31.7963992
1/10/2012,Central Highlands,-23.5297,148.1204,Victoria,Visiting,14.1596655
1/1/2013,Central Highlands,-23.5297,148.1204,Victoria,Visiting,30.339825
1/4/2013,Central Highlands,-23.5297,148.1204,Victoria,Visiting,27.9833772
1/7/2013,Central Highlands,-23.5297,148.1204,Victoria,Visiting,24.9351682
1/10/2013,Central Highlands,-23.5297,148.1204,Victoria,Visiting,10.3862433
1/1/2014,Central Highlands,-23.5297,148.1204,Victoria,Visiting,26.7544304
1/4/2014,Central Highlands,-23.5297,148.1204,Victoria,Visiting,26.0793724
1/7/2014,Central Highlands,-23.5297,148.1204,Victoria,Visiting,8.3969572
1/10/2014,Central Highlands,-23.5297,148.1204,Victoria,Visiting,33.9956752
1/1/2015,Central Highlands,-23.5297,148.1204,Victoria,Visiting,26.7978933
1/4/2015,Central Highlands,-23.5297,148.1204,Victoria,Visiting,21.4107752
1/7/2015,Central Highlands,-23.5297,148.1204,Victoria,Visiting,23.243018
1/10/2015,Central Highlands,-23.5297,148.1204,Victoria,Visiting,15.0197126
1/1/2016,Central Highlands,-23.5297,148.1204,Victoria,Visiting,28.6891768
1/4/2016,Central Highlands,-23.5297,148.1204,Victoria,Visiting,27.9553323
1/7/2016,Central Highlands,-23.5297,148.1204,Victoria,Visiting,12.1962552
1/10/2016,Central Highlands,-23.5297,148.1204,Victoria,Visiting,33.2784956
1/1/1998,Central Murray,-35.0806,143.9167,Victoria,Business,16.5216982
1/4/1998,Central Murray,-35.0806,143.9167,Victoria,Business,21.1389167
1/7/1998,Central Murray,-35.0806,143.9167,Victoria,Business,14.779264
1/10/1998,Central Murray,-35.0806,143.9167,Victoria,Business,5.9556325
1/1/1999,Central Murray,-35.0806,143.9167,Victoria,Business,8.4001828
1/4/1999,Central Murray,-35.0806,143.9167,Victoria,Business,14.0813882
1/7/1999,Central Murray,-35.0806,143.9167,Victoria,Business,46.4021194
1/10/1999,Central Murray,-35.0806,143.9167,Victoria,Business,15.6804213
1/1/2000,Central Murray,-35.0806,143.9167,Victoria,Business,9.8268162
1/4/2000,Central Murray,-35.0806,143.9167,Victoria,Business,12.5138872
1/7/2000,Central Murray,-35.0806,143.9167,Victoria,Business,43.5658568
1/10/2000,Central Murray,-35.0806,143.9167,Victoria,Business,10.6540478
1/1/2001,Central Murray,-35.0806,143.9167,Victoria,Business,6.8764126
1/4/2001,Central Murray,-35.0806,143.9167,Victoria,Business,33.0801471
1/7/2001,Central Murray,-35.0806,143.9167,Victoria,Business,25.0350309
1/10/2001,Central Murray,-35.0806,143.9167,Victoria,Business,14.1504111
1/1/2002,Central Murray,-35.0806,143.9167,Victoria,Business,13.164113
1/4/2002,Central Murray,-35.0806,143.9167,Victoria,Business,24.6573955
1/7/2002,Central Murray,-35.0806,143.9167,Victoria,Business,6.1156644
1/10/2002,Central Murray,-35.0806,143.9167,Victoria,Business,14.1852367
1/1/2003,Central Murray,-35.0806,143.9167,Victoria,Business,34.1055493
1/4/2003,Central Murray,-35.0806,143.9167,Victoria,Business,8.3773034
1/7/2003,Central Murray,-35.0806,143.9167,Victoria,Business,7.9515476
1/10/2003,Central Murray,-35.0806,143.9167,Victoria,Business,21.8373398
1/1/2004,Central Murray,-35.0806,143.9167,Victoria,Business,20.2613833
1/4/2004,Central Murray,-35.0806,143.9167,Victoria,Business,30.6722736
1/7/2004,Central Murray,-35.0806,143.9167,Victoria,Business,5.4459928
1/10/2004,Central Murray,-35.0806,143.9167,Victoria,Business,8.8026264
1/1/2005,Central Murray,-35.0806,143.9167,Victoria,Business,7.5422626
1/4/2005,Central Murray,-35.0806,143.9167,Victoria,Business,14.1044566
1/7/2005,Central Murray,-35.0806,143.9167,Victoria,Business,9.4033171
1/10/2005,Central Murray,-35.0806,143.9167,Victoria,Business,6.4158419
